Date,Symbol,EWMA_Volatility_Simple,EWMA_Volatility_Log,EWMA_Volatility_Simple_Pct,EWMA_Volatility_Log_Pct,Volatility_Level,Year,Month,Quarter,Month_Name
2024-08-16,AAPL,0.2578447678829708,0.25939479018126743,25.784476788297077,25.939479018126743,Medium,2024,8,Q3,August
2024-08-16,GOOGL,0.27925756742469054,0.28205781323897106,27.925756742469055,28.205781323897106,Medium,2024,8,Q3,August
2024-08-16,MSFT,0.21914772966193743,0.22053536977855473,21.914772966193745,22.053536977855472,Medium,2024,8,Q3,August
2024-08-19,AAPL,0.25031244484380716,0.25178836327797816,25.031244484380714,25.178836327797814,Medium,2024,8,Q3,August
2024-08-19,GOOGL,0.2872166782602656,0.2896502442048816,28.721667826026557,28.965024420488163,Medium,2024,8,Q3,August
2024-08-19,MSFT,0.21455807040505043,0.21592588029966311,21.455807040505043,21.59258802996631,Medium,2024,8,Q3,August
2024-08-20,AAPL,0.24269027990687697,0.24412406441238715,24.269027990687697,24.412406441238716,Medium,2024,8,Q3,August
2024-08-20,GOOGL,0.27885110228318827,0.2812390498249326,27.885110228318826,28.123904982493258,Medium,2024,8,Q3,August
2024-08-20,MSFT,0.21014020522821208,0.21148516309651627,21.01402052282121,21.148516309651626,Medium,2024,8,Q3,August
2024-08-21,AAPL,0.23556191229613757,0.23692980334826466,23.556191229613756,23.692980334826466,Medium,2024,8,Q3,August
2024-08-21,GOOGL,0.27184693841971663,0.27410243211638124,27.184693841971665,27.410243211638125,Medium,2024,8,Q3,August
2024-08-21,MSFT,0.203883229253878,0.20517443501804492,20.3883229253878,20.517443501804493,Medium,2024,8,Q3,August
2024-08-22,AAPL,0.23190909554903763,0.23316546744275665,23.19090955490376,23.316546744275666,Medium,2024,8,Q3,August
2024-08-22,GOOGL,0.2671464554175474,0.26926261831885495,26.714645541754738,26.926261831885494,Medium,2024,8,Q3,August
2024-08-22,MSFT,0.21281164604573805,0.2141549985390504,21.281164604573803,21.41549985390504,Medium,2024,8,Q3,August
2024-08-23,AAPL,0.22727877272747737,0.22851333515964084,22.727877272747737,22.851333515964082,Medium,2024,8,Q3,August
2024-08-23,GOOGL,0.2635856173403073,0.2656577798243136,26.35856173403073,26.56577798243136,Medium,2024,8,Q3,August
2024-08-23,MSFT,0.2068649308011167,0.20818720947680694,20.68649308011167,20.818720947680696,Medium,2024,8,Q3,August
2024-08-26,AAPL,0.2203688295632924,0.22156172361729107,22.03688295632924,22.156172361729105,Medium,2024,8,Q3,August
2024-08-26,GOOGL,0.25605050595631185,0.2580869016495413,25.605050595631184,25.80869016495413,Medium,2024,8,Q3,August
2024-08-26,MSFT,0.2024744933757933,0.20371756829705823,20.24744933757933,20.371756829705824,Medium,2024,8,Q3,August
2024-08-27,AAPL,0.21374730415775567,0.21491358479612835,21.374730415775566,21.491358479612835,Medium,2024,8,Q3,August
2024-08-27,GOOGL,0.2502586926532274,0.25217539016640445,25.025869265322743,25.217539016640444,Medium,2024,8,Q3,August
2024-08-27,MSFT,0.1964485072233628,0.19766463430645526,19.64485072233628,19.766463430645526,Low,2024,8,Q3,August
2024-08-28,AAPL,0.21005585459117915,0.21112943970926576,21.005585459117913,21.112943970926576,Medium,2024,8,Q3,August
2024-08-28,GOOGL,0.24562183724935913,0.24742224827021703,24.562183724935913,24.7422248270217,Medium,2024,8,Q3,August
2024-08-28,MSFT,0.1922574299539073,0.19340254351407918,19.22574299539073,19.340254351407918,Low,2024,8,Q3,August
2024-08-29,AAPL,0.20956617924236803,0.21056130488467314,20.956617924236802,21.056130488467314,Medium,2024,8,Q3,August
2024-08-29,GOOGL,0.23885706242225688,0.2405691043498375,23.885706242225687,24.05691043498375,Medium,2024,8,Q3,August
2024-08-29,MSFT,0.18862126713256205,0.1897500231958441,18.862126713256206,18.975002319584412,Low,2024,8,Q3,August
2024-08-30,AAPL,0.2044254778342172,0.2053503080917337,20.44254778342172,20.53503080917337,Medium,2024,8,Q3,August
2024-08-30,GOOGL,0.23603587091248537,0.23771210619470656,23.60358709124854,23.771210619470658,Medium,2024,8,Q3,August
2024-08-30,MSFT,0.18739072760907868,0.1884775115530476,18.739072760907867,18.84775115530476,Low,2024,8,Q3,August
2024-09-03,AAPL,0.2277446838777393,0.22908029405620808,22.77446838777393,22.90802940562081,Medium,2024,9,Q3,September
2024-09-03,GOOGL,0.266247860481338,0.2687957427909987,26.624786048133796,26.87957427909987,Medium,2024,9,Q3,September
2024-09-03,MSFT,0.19452936768923576,0.19565633754401374,19.452936768923575,19.565633754401375,Low,2024,9,Q3,September
2024-09-04,AAPL,0.22345074365949605,0.22469365836336222,22.345074365949603,22.469365836336223,Medium,2024,9,Q3,September
2024-09-04,GOOGL,0.2582920659095298,0.2607445503055864,25.829206590952978,26.074455030558642,Medium,2024,9,Q3,September
2024-09-04,MSFT,0.18860344187526143,0.1896967188560003,18.86034418752614,18.969671885600032,Low,2024,9,Q3,September
2024-09-05,AAPL,0.21835954864029708,0.21959007678842038,21.83595486402971,21.95900767884204,Medium,2024,9,Q3,September
2024-09-05,GOOGL,0.25259764578171007,0.25501714586122626,25.25976457817101,25.501714586122624,Medium,2024,9,Q3,September
2024-09-05,MSFT,0.1828586392960593,0.1839195854646953,18.28586392960593,18.39195854646953,Low,2024,9,Q3,September
2024-09-06,AAPL,0.2135137413681971,0.21466345524714517,21.351374136819707,21.466345524714516,Medium,2024,9,Q3,September
2024-09-06,GOOGL,0.28318262704223457,0.2865612158741386,28.318262704223457,28.656121587413857,Medium,2024,9,Q3,September
2024-09-06,MSFT,0.18636218882300726,0.18742320003107896,18.636218882300724,18.742320003107896,Low,2024,9,Q3,September
2024-09-09,AAPL,0.20702287579506495,0.2081416218210421,20.702287579506496,20.81416218210421,Medium,2024,9,Q3,September
2024-09-09,GOOGL,0.2762771963411185,0.27949845792590733,27.627719634111852,27.949845792590732,Medium,2024,9,Q3,September
2024-09-09,MSFT,0.18671359329109208,0.18772870631920738,18.671359329109208,18.77287063192074,Low,2024,9,Q3,September
2024-09-10,AAPL,0.20114955773829196,0.202213002539303,20.114955773829195,20.2213002539303,Medium,2024,9,Q3,September
2024-09-10,GOOGL,0.2686700567097353,0.2718334640077992,26.867005670973533,27.183346400779918,Medium,2024,9,Q3,September
2024-09-10,MSFT,0.20039739160654374,0.2010476851650076,20.039739160654374,20.10476851650076,Medium,2024,9,Q3,September
2024-09-11,AAPL,0.20033458908890936,0.20134875690262788,20.033458908890935,20.13487569026279,Medium,2024,9,Q3,September
2024-09-11,GOOGL,0.27408954968412014,0.27702552829036864,27.408954968412015,27.702552829036865,Medium,2024,9,Q3,September
2024-09-11,MSFT,0.21107882307066064,0.21144057201335517,21.107882307066063,21.144057201335517,Medium,2024,9,Q3,September
2024-09-12,AAPL,0.19423253295597712,0.19521694842318274,19.42325329559771,19.521694842318276,Low,2024,9,Q3,September
2024-09-12,GOOGL,0.2858025782859158,0.2882935166042153,28.58025782859158,28.82935166042153,Medium,2024,9,Q3,September
2024-09-12,MSFT,0.20708237396026546,0.2074540984819344,20.708237396026547,20.74540984819344,Medium,2024,9,Q3,September
2024-09-13,AAPL,0.1884098604958979,0.18935528804709903,18.840986049589787,18.935528804709904,Low,2024,9,Q3,September
2024-09-13,GOOGL,0.2878715214501142,0.29020077449417736,28.78715214501142,29.020077449417737,Medium,2024,9,Q3,September
2024-09-13,MSFT,0.2024638843785531,0.20284536164001768,20.24638843785531,20.284536164001768,Medium,2024,9,Q3,September
2024-09-16,AAPL,0.21187076480647976,0.2132911089055849,21.187076480647978,21.32911089055849,Medium,2024,9,Q3,September
2024-09-16,GOOGL,0.27977235743683826,0.2820665746569629,27.977235743683828,28.20665746569629,Medium,2024,9,Q3,September
2024-09-16,MSFT,0.19629850399209045,0.19666706284237995,19.629850399209044,19.666706284237996,Low,2024,9,Q3,September
2024-09-17,AAPL,0.20587905253278235,0.20727519126746793,20.587905253278237,20.72751912674679,Medium,2024,9,Q3,September
2024-09-17,GOOGL,0.273388580926485,0.27565345357024745,27.3388580926485,27.565345357024746,Medium,2024,9,Q3,September
2024-09-17,MSFT,0.19211726022885392,0.1924908006932515,19.211726022885394,19.24908006932515,Low,2024,9,Q3,September
2024-09-18,AAPL,0.212724017326103,0.213893683181584,21.272401732610298,21.3893683181584,Medium,2024,9,Q3,September
2024-09-18,GOOGL,0.26539529682936464,0.2676158141759147,26.539529682936465,26.76158141759147,Medium,2024,9,Q3,September
2024-09-18,MSFT,0.19219336380835975,0.19252194156449678,19.219336380835976,19.25219415644968,Low,2024,9,Q3,September
2024-09-19,AAPL,0.2505048174361786,0.25018403840868914,25.05048174361786,25.018403840868913,Medium,2024,9,Q3,September
2024-09-19,GOOGL,0.26346018501907253,0.26558911094858473,26.346018501907253,26.558911094858473,Medium,2024,9,Q3,September
2024-09-19,MSFT,0.19693148018507634,0.19711841204140057,19.693148018507635,19.711841204140057,Low,2024,9,Q3,September
2024-09-20,AAPL,0.243655576671221,0.2433096646980654,24.3655576671221,24.33096646980654,Medium,2024,9,Q3,September
2024-09-20,GOOGL,0.2573824820644714,0.2594757817288573,25.73824820644714,25.947578172885734,Medium,2024,9,Q3,September
2024-09-20,MSFT,0.1950791792865117,0.19521938029772293,19.50791792865117,19.521938029772294,Low,2024,9,Q3,September
2024-09-23,AAPL,0.23898412708351097,0.23860257745069396,23.898412708351096,23.860257745069397,Medium,2024,9,Q3,September
2024-09-23,GOOGL,0.25361449145416687,0.25556273777334987,25.361449145416685,25.556273777334987,Medium,2024,9,Q3,September
2024-09-23,MSFT,0.19055851963273007,0.19066234100928797,19.055851963273007,19.066234100928796,Low,2024,9,Q3,September
2024-09-24,AAPL,0.23193088791586883,0.23157904406437477,23.193088791586884,23.157904406437478,Medium,2024,9,Q3,September
2024-09-24,GOOGL,0.24603841649805522,0.24794270334879379,24.60384164980552,24.79427033487938,Medium,2024,9,Q3,September
2024-09-24,MSFT,0.190083649822102,0.19016285294441423,19.0083649822102,19.016285294441424,Low,2024,9,Q3,September
2024-09-25,AAPL,0.22597981212996943,0.22560471847001223,22.59798121299694,22.560471847001224,Medium,2024,9,Q3,September
2024-09-25,GOOGL,0.23948440072860197,0.2412882815592489,23.948440072860198,24.12882815592489,Medium,2024,9,Q3,September
2024-09-25,MSFT,0.18566829299312645,0.18576625790350104,18.566829299312644,18.576625790350104,Low,2024,9,Q3,September
2024-09-26,AAPL,0.21962415870342122,0.21928439189576687,21.962415870342124,21.928439189576686,Medium,2024,9,Q3,September
2024-09-26,GOOGL,0.23391227801128434,0.23568642351753524,23.391227801128434,23.568642351753525,Medium,2024,9,Q3,September
2024-09-26,MSFT,0.1804196876475472,0.18049780528581202,18.04196876475472,18.049780528581202,Low,2024,9,Q3,September
2024-09-27,AAPL,0.21293435614135384,0.21260424220448504,21.293435614135383,21.260424220448503,Medium,2024,9,Q3,September
2024-09-27,GOOGL,0.22826609111103466,0.23000924068833206,22.826609111103465,23.000924068833207,Medium,2024,9,Q3,September
2024-09-27,MSFT,0.17810527077653193,0.17815523406466477,17.810527077653195,17.815523406466475,Low,2024,9,Q3,September
2024-09-30,AAPL,0.22231676623707974,0.22177875245559106,22.231676623707976,22.177875245559107,Medium,2024,9,Q3,September
2024-09-30,GOOGL,0.2249089969878167,0.22659603937658976,22.490899698781668,22.659603937658975,Medium,2024,9,Q3,September
2024-09-30,MSFT,0.1736262802730156,0.17369332911076452,17.36262802730156,17.36933291107645,Low,2024,9,Q3,September
2024-10-01,AAPL,0.24750702952015188,0.24768729035266185,24.75070295201519,24.768729035266183,Medium,2024,10,Q4,October
2024-10-01,GOOGL,0.21893653812001398,0.22059177006962769,21.8936538120014,22.05917700696277,Medium,2024,10,Q4,October
2024-10-01,MSFT,0.19037302892381577,0.19077997991145093,19.03730289238158,19.077997991145093,Low,2024,10,Q4,October
2024-10-02,AAPL,0.24006601201330188,0.24025374469670033,24.006601201330188,24.025374469670034,Medium,2024,10,Q4,October
2024-10-02,GOOGL,0.21494333942682375,0.21648536897761533,21.494333942682374,21.648536897761534,Medium,2024,10,Q4,October
2024-10-02,MSFT,0.1870686964680641,0.18743687286564012,18.70686964680641,18.74368728656401,Low,2024,10,Q4,October
2024-10-03,AAPL,0.23378193452156534,0.23392787626973566,23.378193452156534,23.392787626973565,Medium,2024,10,Q4,October
2024-10-03,GOOGL,0.20847797141770158,0.20996300521910133,20.847797141770158,20.996300521910133,Medium,2024,10,Q4,October
2024-10-03,MSFT,0.18137719302855454,0.18173201268368308,18.137719302855455,18.17320126836831,Low,2024,10,Q4,October
2024-10-04,AAPL,0.2273209857080209,0.2274893986649442,22.73209857080209,22.748939866494418,Medium,2024,10,Q4,October
2024-10-04,GOOGL,0.20334121773930472,0.20479719349737727,20.334121773930473,20.479719349737728,Medium,2024,10,Q4,October
2024-10-04,MSFT,0.1758525187359353,0.17619596167289334,17.58525187359353,17.619596167289334,Low,2024,10,Q4,October
2024-10-07,AAPL,0.23775448995792198,0.2381333536126237,23.775448995792196,23.813335361262368,Medium,2024,10,Q4,October
2024-10-07,GOOGL,0.22123025701348012,0.22287297318433644,22.123025701348013,22.287297318433644,Medium,2024,10,Q4,October
2024-10-07,MSFT,0.17948819835482968,0.1798810405740393,17.94881983548297,17.98810405740393,Low,2024,10,Q4,October
2024-10-08,AAPL,0.2417761174019365,0.24205937065110358,24.17761174019365,24.20593706511036,Medium,2024,10,Q4,October
2024-10-08,GOOGL,0.21687491107567325,0.21848312463824096,21.687491107567325,21.848312463824097,Medium,2024,10,Q4,October
2024-10-08,MSFT,0.18269395179087694,0.18303932704567552,18.269395179087695,18.30393270456755,Low,2024,10,Q4,October
2024-10-09,AAPL,0.2424791892222865,0.24272001150970768,24.24791892222865,24.272001150970766,Medium,2024,10,Q4,October
2024-10-09,GOOGL,0.21906655390221713,0.2205926151509911,21.90665539022171,22.05926151509911,Medium,2024,10,Q4,October
2024-10-09,MSFT,0.17954134076081982,0.179898647670354,17.95413407608198,17.9898647670354,Low,2024,10,Q4,October
2024-10-10,AAPL,0.2355077637874554,0.23571583147761263,23.55077637874554,23.571583147761263,Medium,2024,10,Q4,October
2024-10-10,GOOGL,0.21248169162486863,0.2139710819054238,21.248169162486864,21.39710819054238,Medium,2024,10,Q4,October
2024-10-10,MSFT,0.1745330128994408,0.1748634346375777,17.45330128994408,17.48634346375777,Low,2024,10,Q4,October
2024-10-11,AAPL,0.2302586494788032,0.23041635675846142,23.02586494788032,23.04163567584614,Medium,2024,10,Q4,October
2024-10-11,GOOGL,0.20789965102377111,0.20936256702309386,20.78996510237711,20.936256702309386,Medium,2024,10,Q4,October
2024-10-11,MSFT,0.1693761244198738,0.1697060245773298,16.93761244198738,16.97060245773298,Low,2024,10,Q4,October
2024-10-14,AAPL,0.2311907565159173,0.23130657235800647,23.119075651591732,23.130657235800648,Medium,2024,10,Q4,October
2024-10-14,GOOGL,0.20535044802683902,0.20676379064564956,20.535044802683903,20.676379064564955,Medium,2024,10,Q4,October
2024-10-14,MSFT,0.16666098113929817,0.1669975258226444,16.666098113929817,16.69975258226444,Low,2024,10,Q4,October
2024-10-15,AAPL,0.2269566712895278,0.22709397530285466,22.695667128952778,22.709397530285464,Medium,2024,10,Q4,October
2024-10-15,GOOGL,0.19926110629930327,0.2006425372608276,19.926110629930328,20.06425372608276,Low,2024,10,Q4,October
2024-10-15,MSFT,0.16160914001646384,0.16193191476653207,16.160914001646383,16.193191476653208,Low,2024,10,Q4,October
2024-10-16,AAPL,0.22413978349537134,0.2242253083680966,22.413978349537132,22.42253083680966,Medium,2024,10,Q4,October
2024-10-16,GOOGL,0.19349792030352334,0.1948191184337048,19.349792030352333,19.48191184337048,Low,2024,10,Q4,October
2024-10-16,MSFT,0.1583644580089533,0.15865707341806484,15.83644580089533,15.865707341806484,Low,2024,10,Q4,October
2024-10-17,AAPL,0.2173115998331738,0.21739468578143387,21.73115998331738,21.739468578143388,Medium,2024,10,Q4,October
2024-10-17,GOOGL,0.19550162382555458,0.19675151872164617,19.55016238255546,19.675151872164616,Low,2024,10,Q4,October
2024-10-17,MSFT,0.1537414543984269,0.15403418474610167,15.37414543984269,15.403418474610167,Low,2024,10,Q4,October
2024-10-18,AAPL,0.2146092396373781,0.21470093667261225,21.46092396373781,21.470093667261224,Medium,2024,10,Q4,October
2024-10-18,GOOGL,0.18989550473949143,0.19112135628967866,18.989550473949144,19.112135628967867,Low,2024,10,Q4,October
2024-10-18,MSFT,0.14982149374608836,0.15011925596864686,14.982149374608836,15.011925596864687,Low,2024,10,Q4,October
2024-10-21,AAPL,0.20864599883196064,0.2087550679939171,20.864599883196064,20.87550679939171,Medium,2024,10,Q4,October
2024-10-21,GOOGL,0.18468395308820365,0.18588753631853652,18.468395308820366,18.588753631853653,Low,2024,10,Q4,October
2024-10-21,MSFT,0.14540921540166374,0.1457050678218325,14.540921540166373,14.570506782183251,Low,2024,10,Q4,October
2024-10-22,AAPL,0.20323841435429607,0.2033131468623311,20.323841435429607,20.33131468623311,Medium,2024,10,Q4,October
2024-10-22,GOOGL,0.18058188191380672,0.1817613153750026,18.058188191380673,18.176131537500257,Low,2024,10,Q4,October
2024-10-22,MSFT,0.16229545436425905,0.16221697937497687,16.229545436425905,16.221697937497687,Low,2024,10,Q4,October
2024-10-23,AAPL,0.21713099602879765,0.21744742954228705,21.713099602879765,21.744742954228705,Medium,2024,10,Q4,October
2024-10-23,GOOGL,0.18434249605090422,0.18547611733987587,18.43424960509042,18.547611733987587,Low,2024,10,Q4,October
2024-10-23,MSFT,0.16024665148106446,0.16015173474566724,16.024665148106447,16.015173474566723,Low,2024,10,Q4,October
2024-10-24,AAPL,0.21060400567290732,0.2109009462577327,21.06040056729073,21.09009462577327,Medium,2024,10,Q4,October
2024-10-24,GOOGL,0.17872903953347566,0.17982700129396892,17.872903953347567,17.982700129396893,Low,2024,10,Q4,October
2024-10-24,MSFT,0.1553700353625571,0.15527658647090295,15.53700353625571,15.527658647090295,Low,2024,10,Q4,October
2024-10-25,AAPL,0.20450576007727017,0.2048102629861513,20.450576007727015,20.48102629861513,Medium,2024,10,Q4,October
2024-10-25,GOOGL,0.18356337560616545,0.18449385795218434,18.356337560616545,18.449385795218433,Low,2024,10,Q4,October
2024-10-25,MSFT,0.15330478134067438,0.15322594641306264,15.330478134067437,15.322594641306264,Low,2024,10,Q4,October
2024-10-28,AAPL,0.2004862641195056,0.20080329559922655,20.04862641195056,20.080329559922657,Medium,2024,10,Q4,October
2024-10-28,GOOGL,0.18056841345030755,0.1814752170077241,18.056841345030755,18.14752170077241,Low,2024,10,Q4,October
2024-10-28,MSFT,0.14972319344475615,0.1496293853738842,14.972319344475615,14.962938537388421,Low,2024,10,Q4,October
2024-10-29,AAPL,0.19437955197985354,0.1946862443954076,19.437955197985353,19.46862443954076,Low,2024,10,Q4,October
2024-10-29,GOOGL,0.18608442054208432,0.18679332511791713,18.60844205420843,18.679332511791714,Low,2024,10,Q4,October
2024-10-29,MSFT,0.15201577488211684,0.1518892407099629,15.201577488211685,15.18892407099629,Low,2024,10,Q4,October
2024-10-30,AAPL,0.19886778753935866,0.19920378596044103,19.886778753935864,19.920378596044102,Low,2024,10,Q4,October
2024-10-30,GOOGL,0.20588179475784665,0.20589830385039193,20.588179475784667,20.589830385039193,Medium,2024,10,Q4,October
2024-10-30,MSFT,0.1473858021816465,0.1472625809483343,14.738580218164651,14.72625809483343,Low,2024,10,Q4,October
2024-10-31,AAPL,0.2054372805950614,0.2058642154374738,20.54372805950614,20.58642154374738,Medium,2024,10,Q4,October
2024-10-31,GOOGL,0.21822316849152262,0.2183899813170279,21.822316849152262,21.838998131702787,Medium,2024,10,Q4,October
2024-10-31,MSFT,0.2771424301756844,0.28323069805056794,27.714243017568442,28.323069805056793,Medium,2024,10,Q4,October
2024-11-01,AAPL,0.20482954479347304,0.20523851913502406,20.482954479347303,20.523851913502405,Medium,2024,11,Q4,November
2024-11-01,GOOGL,0.2116423760966916,0.2117953057984424,21.164237609669158,21.17953057984424,Medium,2024,11,Q4,November
2024-11-01,MSFT,0.2726885483378346,0.2785749280875687,27.26885483378346,27.857492808756867,Medium,2024,11,Q4,November
2024-11-04,AAPL,0.1988176287108077,0.19920034975625364,19.88176287108077,19.920034975625363,Low,2024,11,Q4,November
2024-11-04,GOOGL,0.21240533058884095,0.21253210941976802,21.240533058884097,21.253210941976803,Medium,2024,11,Q4,November
2024-11-04,MSFT,0.264654813898489,0.27033317924591577,26.4654813898489,27.033317924591575,Medium,2024,11,Q4,November
2024-11-05,AAPL,0.19529418340314128,0.19569540851720077,19.529418340314127,19.569540851720078,Low,2024,11,Q4,November
2024-11-05,GOOGL,0.20600983065424597,0.20614158551783401,20.600983065424597,20.6141585517834,Medium,2024,11,Q4,November
2024-11-05,MSFT,0.25892085862680353,0.26443496494961505,25.892085862680354,26.443496494961504,Medium,2024,11,Q4,November
2024-11-06,AAPL,0.18950856244754996,0.18988645344543661,18.950856244754995,18.988645344543663,Low,2024,11,Q4,November
2024-11-06,GOOGL,0.24779757138614902,0.2463419249704323,24.7797571386149,24.63419249704323,Medium,2024,11,Q4,November
2024-11-06,MSFT,0.26522682513554935,0.2701856857425895,26.522682513554933,27.01856857425895,Medium,2024,11,Q4,November
2024-11-07,AAPL,0.20327237545705282,0.20335080655865687,20.32723754570528,20.335080655865685,Medium,2024,11,Q4,November
2024-11-07,GOOGL,0.25232083041310244,0.2507902856872725,25.232083041310243,25.079028568727253,Medium,2024,11,Q4,November
2024-11-07,MSFT,0.26143456496624906,0.26620655330198506,26.143456496624907,26.620655330198506,Medium,2024,11,Q4,November
2024-11-08,AAPL,0.19713501406364628,0.19720413312509455,19.713501406364628,19.720413312509454,Low,2024,11,Q4,November
2024-11-08,GOOGL,0.25455097254121967,0.25307735111281304,25.455097254121966,25.307735111281303,Medium,2024,11,Q4,November
2024-11-08,MSFT,0.25518582849097726,0.2597335614132434,25.518582849097726,25.973356141324338,Medium,2024,11,Q4,November
2024-11-11,AAPL,0.19656310736090926,0.1966266333477109,19.656310736090926,19.66266333477109,Low,2024,11,Q4,November
2024-11-11,GOOGL,0.24834136328120004,0.24695123995393228,24.834136328120003,24.695123995393228,Medium,2024,11,Q4,November
2024-11-11,MSFT,0.25108836087067826,0.25538907146615775,25.108836087067825,25.538907146615774,Medium,2024,11,Q4,November
2024-11-12,AAPL,0.19059740259612634,0.19066358170835654,19.059740259612635,19.066358170835652,Low,2024,11,Q4,November
2024-11-12,GOOGL,0.24098434739140354,0.23965447064472647,24.098434739140355,23.96544706447265,Medium,2024,11,Q4,November
2024-11-12,MSFT,0.2478982397694561,0.25203157516810515,24.78982397694561,25.203157516810514,Medium,2024,11,Q4,November
2024-11-13,AAPL,0.18566050262002184,0.18574757769487743,18.566050262002186,18.574757769487743,Low,2024,11,Q4,November
2024-11-13,GOOGL,0.24548440104673208,0.24425045802403186,24.548440104673208,24.425045802403186,Medium,2024,11,Q4,November
2024-11-13,MSFT,0.24099361453716614,0.24502052496100948,24.099361453716615,24.502052496100948,Medium,2024,11,Q4,November
2024-11-14,AAPL,0.18804703985686072,0.18809740002315134,18.80470398568607,18.809740002315134,Low,2024,11,Q4,November
2024-11-14,GOOGL,0.2522874326467548,0.25122513508640876,25.22874326467548,25.122513508640875,Medium,2024,11,Q4,November
2024-11-14,MSFT,0.23396868647737634,0.23788894468361682,23.396868647737634,23.788894468361683,Medium,2024,11,Q4,November
2024-11-15,AAPL,0.19061601267838352,0.19069895074042634,19.061601267838352,19.069895074042634,Low,2024,11,Q4,November
2024-11-15,GOOGL,0.25596080869867677,0.25501415841863095,25.596080869867677,25.501415841863096,Medium,2024,11,Q4,November
2024-11-15,MSFT,0.25230100787838505,0.256200712022246,25.230100787838506,25.620071202224597,Medium,2024,11,Q4,November
2024-11-18,AAPL,0.19229896474124744,0.19235588796560318,19.229896474124743,19.235588796560318,Low,2024,11,Q4,November
2024-11-18,GOOGL,0.2550584191113687,0.2541605506801435,25.505841911136866,25.416055068014348,Medium,2024,11,Q4,November
2024-11-18,MSFT,0.24481347593255767,0.24861057698637185,24.481347593255766,24.861057698637186,Medium,2024,11,Q4,November
2024-11-19,AAPL,0.18646364249532077,0.18652325039515014,18.646364249532077,18.652325039515013,Low,2024,11,Q4,November
2024-11-19,GOOGL,0.2532420084937444,0.2523903713387583,25.32420084937444,25.23903713387583,Medium,2024,11,Q4,November
2024-11-19,MSFT,0.23827841992617058,0.24198127998937735,23.827841992617056,24.198127998937736,Medium,2024,11,Q4,November
2024-11-20,AAPL,0.18108544535560414,0.1811570010850638,18.108544535560416,18.11570010850638,Low,2024,11,Q4,November
2024-11-20,GOOGL,0.2519003339583082,0.2510498360576493,25.19003339583082,25.10498360576493,Medium,2024,11,Q4,November
2024-11-20,MSFT,0.23189114672184913,0.23543674866755604,23.189114672184914,23.543674866755605,Medium,2024,11,Q4,November
2024-11-21,AAPL,0.1758692837600163,0.17592504545900886,17.58692837600163,17.592504545900887,Low,2024,11,Q4,November
2024-11-21,GOOGL,0.3085878837661524,0.31039056498864354,30.858788376615244,31.039056498864355,High,2024,11,Q4,November
2024-11-21,MSFT,0.2252830595177483,0.22869096531123972,22.52830595177483,22.869096531123972,Medium,2024,11,Q4,November
2024-11-22,AAPL,0.1717989334460045,0.17187240163938125,17.17989334460045,17.187240163938124,Low,2024,11,Q4,November
2024-11-22,GOOGL,0.30537534975828784,0.30705966278739316,30.537534975828784,30.705966278739318,High,2024,11,Q4,November
2024-11-22,MSFT,0.22230334587220238,0.22558591027244995,22.230334587220238,22.558591027244994,Medium,2024,11,Q4,November
2024-11-25,AAPL,0.173093495048833,0.1731335436191239,17.3093495048833,17.31335436191239,Low,2024,11,Q4,November
2024-11-25,GOOGL,0.30548502335382133,0.30709711684304075,30.548502335382132,30.709711684304075,High,2024,11,Q4,November
2024-11-25,MSFT,0.2162019305839736,0.2194010800680841,21.620193058397362,21.94010800680841,Medium,2024,11,Q4,November
2024-11-26,AAPL,0.17053359431956128,0.17058183802392393,17.053359431956128,17.058183802392392,Low,2024,11,Q4,November
2024-11-26,GOOGL,0.2984980279048579,0.30011721092216875,29.84980279048579,30.011721092216874,Medium,2024,11,Q4,November
2024-11-26,MSFT,0.2257042559840678,0.22838338851165443,22.57042559840678,22.838338851165442,Medium,2024,11,Q4,November
2024-11-27,AAPL,0.16561998638929648,0.1656539648877096,16.561998638929648,16.565396488770958,Low,2024,11,Q4,November
2024-11-27,GOOGL,0.2894297940399256,0.2910089338246881,28.94297940399256,29.10089338246881,Medium,2024,11,Q4,November
2024-11-27,MSFT,0.2245134340540752,0.2270191578063235,22.45134340540752,22.70191578063235,Medium,2024,11,Q4,November
2024-11-29,AAPL,0.16376495655735884,0.16379914537053145,16.376495655735884,16.379914537053146,Low,2024,11,Q4,November
2024-11-29,GOOGL,0.2806614412257359,0.2821814462487661,28.06614412257359,28.21814462487661,Medium,2024,11,Q4,November
2024-11-29,MSFT,0.2176813292599377,0.22011402892276516,21.76813292599377,22.011402892276514,Medium,2024,11,Q4,November
2024-12-02,AAPL,0.1611540728244698,0.16119272043538843,16.11540728244698,16.119272043538842,Low,2024,12,Q4,December
2024-12-02,GOOGL,0.27843213976596143,0.27990549881256344,27.843213976596143,27.990549881256342,Medium,2024,12,Q4,December
2024-12-02,MSFT,0.22096534447677088,0.22314834901489983,22.096534447677087,22.314834901489984,Medium,2024,12,Q4,December
2024-12-03,AAPL,0.16088742742681805,0.16089898076920342,16.088742742681806,16.089898076920342,Low,2024,12,Q4,December
2024-12-03,GOOGL,0.270005483624727,0.27142269980882044,27.0005483624727,27.142269980882045,Medium,2024,12,Q4,December
2024-12-03,MSFT,0.21428176772642235,0.2163903915836875,21.428176772642235,21.63903915836875,Medium,2024,12,Q4,December
